"Topic name","Tags","Partitions","Production","Consumption","Retained bytes","Consumers","Has data contract","Tableflow"
"beam-latam.api.iap-subscription.action-outcome.v1","","20","","","22.43KB","","false",""
"beam-latam.api.iap-subscription.actions.v1","","20","","","12.02KB","","false",""
"beam-latam.entity.capabilities.user-capability.v1","","40","7.36KB/s","17.25KB/s","10.59GB","","false",""
"beam-latam.entity.iap-subscription.offer-eligibility.v1","","20","165B/s","330B/s","99.48MB","","false",""
"beam-latam.entity.iap-subscription.v1","","20","6.21KB/s","14.39KB/s","6.77GB","","false",""
"beam-latam.entity.legal.v1","","10","1.33KB/s","1.32KB/s","8.27GB","","false",""
"beam-latam.entity.lightning-bird.v1","","6","","","0B","","false",""
"beam-latam.entity.personalized-offers.offer.v1","","6","32B/s","32B/s","673.9MB","","false",""
"beam-latam.entity.silhouette.v1","","20","","","0B","","false",""
"beam-latam.entity.silhouette.v2","","20","","","0B","","false",""
"beam-latam.entity.subscription.non-paying-period.v1","","20","","","527.19MB","","false",""
"beam-latam.entity.subscription.non-paying-period.v2","","20","","","508.27MB","","false",""
"beam-latam.entity.subscription.subscription.v1","","20","","","31.86GB","","false",""
"beam-latam.entity.subscription.subscription.v2","","20","5.3KB/s","43.62KB/s","44.95GB","","false",""
"beam-latam.entity.users.profile.v2","","20","35.15KB/s","44.26KB/s","316.54GB","","false",""
"beam-latam.entity.users.user-legacy-mapping.v2","","20","0B/s","0B/s","22.33GB","","false",""
"beam-latam.entity.users.user.v2","","20","100.05KB/s","195.91KB/s","49.18GB","","false",""
"beam-latam.event.capabilities.internal.tvod-entitlement.v1","","40","","","0B","","false",""
"beam-latam.event.capabilities.user-capability.v1","","40","","","0B","","false",""
"beam-latam.event.capabilities.user-ppv.receipt.v1","","40","","","0B","","false",""
"beam-latam.event.capabilities.user-ppv.v1","","40","","","0B","","false",""
"beam-latam.event.commercial-offers.campaign-user.v1","","10","","","192.41KB","","false",""
"beam-latam.event.global.payments.audit.v1","","50","0B/s","0B/s","1.18MB","","false",""
"beam-latam.event.iap-subscription.v1","","20","1.03KB/s","5.46KB/s","111.73MB","","false",""
