"Topic name","Tags","Partitions","Production","Consumption","Retained bytes","Consumers","Has data contract","Tableflow"
"use1.entity.adTargetingData.v4","","20","","0B/s","38.78MB","","false",""
"use1.entity.airing.v4","","30","","","2.62GB","","false",""
"use1.entity.article.v4","","20","","","7.46GB","","false",""
"use1.entity.bet.v4","","20","","301B/s","314.38MB","","false",""
"use1.entity.billing-address.v1","","20","","","2.66GB","","false",""
"use1.entity.brand.v4","","20","","","876.83KB","","false",""
"use1.entity.capabilities.capability-definition.v1","","20","","","88.76KB","","false",""
"use1.entity.capabilities.capability-definition.v2","","20","","","96.51KB","","false",""
"use1.entity.capabilities.content.segment.v1","","10","","","22.73KB","","false",""
"use1.entity.capabilities.package.v1","","10","","","11.02KB","","false",""
"use1.entity.cdnImage.v2","","20","","0B/s","10.43GB","","false",""
"use1.entity.cms.avatar.v1","","3","","","158.31KB","","false",""
"use1.entity.cms.collection-metadata.v1","","3","","","2.85MB","","false",""
"use1.entity.cms.collection.v1","","3","","","5.18MB","","false",""
"use1.entity.cms.page-metadata.v1","","3","","","475.78KB","","false",""
"use1.entity.cms.page.v1","","3","","","202.5KB","","false",""
"use1.entity.cms.route-path.v2","","3","","","12.06KB","","false",""
"use1.entity.cms.territoryconfig.v1","","3","","","4.67KB","","false",""
"use1.entity.cms.variantscontainer.v1","","3","","","126.52KB","","false",""
"use1.entity.commercial-offers.campaign.v1","","6","","","294.53KB","","false",""
"use1.entity.commercial-offers.price-plan.v1","","6","","","1.33MB","","false",""
"use1.entity.composite.v4","","20","","90B/s","900.87MB","","false",""
"use1.entity.content-promotion.campaign-candidate.v1","","21","","","0B","","false",""
"use1.entity.contentCommand.v4","","20","","172B/s","1.17GB","","false",""
"use1.entity.creative.v4","","30","","","56.26MB","","false",""
