"Topic name","Tags","Partitions","Production","Consumption","Retained bytes","Consumers","Has data contract","Tableflow"
"use1.entity.offer-catalog.partner-sku.v1","","6","","","351.68KB","","false",""
"use1.entity.offering.v4","","20","","","13.09GB","","false",""
"use1.entity.playabilityEvent.v5","","30","","","0B","","false",""
"use1.entity.presentationManifestation.v4","","30","","481B/s","22.51GB","","false",""
"use1.entity.product-catalog.internal.product-transition.v1","","6","","","39.39KB","","false",""
"use1.entity.product-catalog.internal.product.v1","","6","","","167.48KB","","false",""
"use1.entity.product-catalog.product.v1","","6","","","213.33KB","","false",""
"use1.entity.program.v4","","20","","","11.79GB","","false",""
"use1.entity.regionShape.v4","","30","","","10.67MB","","false",""
"use1.entity.rolledUpOffering.v4","","20","","126B/s","4.82GB","","false",""
"use1.entity.rolledUpOffering.v4a","","20","","","2.52GB","","false",""
"use1.entity.scenes.v4","","20","","0B/s","1.65GB","","false",""
"use1.entity.series.v4","","20","","","884.37MB","","false",""
"use1.entity.timedMetadata.v4","","20","","","70.54KB","","false",""
"use1.event.campaign.internal.campaign-code-revoked.v1","","10","","","0B","","false",""
"use1.event.cms.experiment.v1","","3","","","1.98KB","","false",""
"use1.event.globalContentPopularityPerProductLine.series.v4","","20","","","10.33MB","","false",""
"use1.event.jobStatus.v4","","41","","","4.98GB","","false",""
"use1.event.localizationCacheInvalidation.v1","","20","","","28.22MB","","false",""
"use1.event.playabilityEvent.v4","","30","","","19.67GB","","false",""
"use1.event.playbackCount.program.v4","","20","","","0B","","false",""
"use1.event.playbackCount.series.v4","","20","","","12.2MB","","false",""
"use1.internal.event.content.v1","","21","","694B/s","158.11GB","","false",""
"use1.policy.commerce.v1","","20","","","0B","","false",""
"use1.policy.consents.v1","","20","","","0B","","false",""
"use1.policy.content.v1","","20","","","0B","","false",""
"use1.policy.experience.v1","","20","","","0B","","false",""
"use1.policy.geographic.v1","","20","","","0B","","false",""
"use1.policy.localization.v1","","20","","","0B","","false",""
"use1.policy.migration.v1","","20","","","0B","","false",""
"use1.policy.profile.v1","","20","","","0B","","false",""
"use1.policy.ratings.v1","","20","","","0B","","false",""
