"Topic name","Tags","Partitions","Production","Consumption","Retained bytes","Consumers","Has data contract","Tableflow"
"use1.any-emea.event.iap-consumable.samsung-notification.v1","","3","","","0B","","false",""
"use1.any-emea.internal.event.payment.notification.spreedly.v0","","20","","","0B","","false",""
"use1.beam-emea.event.roku-instant-signup.v1","","6","","","0B","","false",""
"use1.beam-emea.internal.event.payment.notification.iap.amazon.raw","","20","","","0B","6","false",""
"use1.beam-emea.internal.event.payment.notification.iap.apple.raw","","20","","","576.58KB","6","false",""
"use1.beam-emea.internal.event.payment.notification.iap.google.raw","","20","","","98.37KB","6","false",""
"use1.beam-emea.internal.event.payment.notification.iap.roku.v0","","20","","","1.98KB","6","false",""
"use1.beam-emea.internal.event.payment.notification.iap.samsung.raw","","20","","","1.14KB","6","false",""
"use1.beam-emea.internal.event.payment.notification.iap.vizio.raw","","20","","","0B","","false",""
"use1.dplus-emea.event.roku-instant-signup.v1","","6","","","0B","","false",""
"use1.dplus-emea.internal.event.payment.notification.iap.amazon.raw","","20","","","0B","","false",""
"use1.dplus-emea.internal.event.payment.notification.iap.apple.raw","","20","","","0B","","false",""
"use1.dplus-emea.internal.event.payment.notification.iap.google.raw","","20","","","0B","1","false",""
"use1.dplus-emea.internal.event.payment.notification.iap.roku.v0","","20","","","0B","","false",""
"use1.dplus-emea.internal.event.payment.notification.iap.samsung.raw","","20","","","0B","","false",""
"use1.dplus-emea.internal.event.payment.notification.iap.vizio.raw","","20","","","0B","","false",""
"use1.entity.adTargetingData.v4","","20","","","39.75MB","","false",""
"use1.entity.airing.v4","","30","","","2.5GB","","false",""
"use1.entity.brand.v4","","20","","","853.57KB","","false",""
"use1.entity.capabilities.capability-definition.v1","","20","","","90.68KB","","false",""
"use1.entity.capabilities.capability-definition.v2","","20","","753B/s","98.62KB","21","false",""
"use1.entity.capabilities.content.segment.v1","","10","","","22.73KB","","false",""
"use1.entity.capabilities.package.v1","","10","","","11.52KB","","false",""
"use1.entity.cdnImage.v2","","20","","","10.43GB","","false",""
"use1.entity.cms.avatar.v1","","3","","","155.21KB","53","false",""
"use1.entity.cms.collection-metadata.v1","","3","","","2.85MB","","false",""
"use1.entity.cms.collection.v1","","3","","","5.22MB","2","false",""
"use1.entity.cms.page-metadata.v1","","3","","","475.78KB","","false",""
"use1.entity.cms.page.v1","","3","","","202.5KB","2","false",""
"use1.entity.cms.route-path.v2","","3","","","12.06KB","","false",""
"use1.entity.cms.territoryconfig.v1","","3","","","4.67KB","2","false",""
"use1.entity.cms.variantscontainer.v1","","3","","","126.52KB","2","false",""
"use1.entity.commercial-offers.campaign.v1","","6","","","287.9KB","5","false",""
"use1.entity.commercial-offers.price-plan.v1","","6","","","1.29MB","22","false",""
"use1.entity.creative.v4","","30","","","56.37MB","","false",""
"use1.entity.deliverableImage.v4","","20","","","23.28GB","","false",""
"use1.entity.distributionChannel.v4","","30","","","338.8KB","","false",""
"use1.entity.edit.v4","","20","","","1.91GB","","false",""
"use1.entity.mezzanineManifestation.v4","","30","","4.97KB/s","476.43MB","5","false",""
"use1.entity.mss.contentModel.v1","","20","","","0B","","false",""
"use1.entity.offer-catalog.internal.offers.price-plan.v1","","6","","","1.33MB","9","false",""
"use1.entity.offer-catalog.internal.price-plan.v1","","6","","","1.31MB","3","false",""
"use1.entity.offer-catalog.partner-sku.v1","","6","","","386.04KB","14","false",""
"use1.entity.offering.v4","","20","","","9.84GB","","false",""
"use1.entity.person.v4","","20","","","204MB","","false",""
"use1.entity.playabilityEvent.v5","","30","","","0B","","false",""
"use1.entity.playlistOffering.v4","","20","","","1.55GB","","false",""
"use1.entity.presentationManifestation.v4","","30","","9.67KB/s","17.28GB","5","false",""
"use1.entity.presentationManifestation.v5","","30","","","603.69KB","","false",""
